epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,38001.1,0.99561,0.85313,1.25471,0.6971,0.52056,0.5776,0.34375,1.89414,1.55591,2.0405,0.000561311,0.000561311,0.000561311
186,38199.7,0.97865,0.81673,1.2368,0.67777,0.5597,0.57091,0.35862,1.89276,1.50931,2.06843,0.000556595,0.000556595,0.000556595
187,38415.5,0.99415,0.84371,1.23715,0.6981,0.53929,0.57707,0.34134,1.8661,1.53613,2.02992,0.00055188,0.00055188,0.00055188
188,38607.1,0.98875,0.82081,1.24533,0.61194,0.54063,0.55892,0.32783,1.92769,1.59879,2.07811,0.000547164,0.000547164,0.000547164
189,38812.1,1.00186,0.84625,1.24899,0.6247,0.52786,0.54329,0.32633,1.90131,1.58151,2.07432,0.000542448,0.000542448,0.000542448
190,39008.1,0.97277,0.80555,1.24683,0.64039,0.55001,0.55477,0.34377,1.90894,1.57152,2.04844,0.000537733,0.000537733,0.000537733
191,39199.3,0.9867,0.82965,1.2552,0.70703,0.5497,0.59309,0.35903,1.86537,1.48984,2.04129,0.000533017,0.000533017,0.000533017
192,39377.2,0.96972,0.78637,1.24148,0.70973,0.52524,0.58456,0.35415,1.82811,1.55119,1.97899,0.000528301,0.000528301,0.000528301
193,39567.5,0.966,0.80041,1.22537,0.64559,0.58575,0.59271,0.37123,1.84765,1.57254,2.01571,0.000523586,0.000523586,0.000523586
194,39761.2,0.95997,0.7983,1.21511,0.65419,0.53721,0.55872,0.34215,1.88338,1.56313,2.05324,0.00051887,0.00051887,0.00051887
195,39970,0.97637,0.81316,1.23241,0.58456,0.56834,0.56575,0.34177,1.88156,1.61258,2.06836,0.000514154,0.000514154,0.000514154
196,40152.3,0.98956,0.82476,1.24458,0.66678,0.54024,0.56714,0.34069,1.86512,1.61088,2.02057,0.000509438,0.000509438,0.000509438
197,40360.9,0.95113,0.79391,1.21519,0.72111,0.56192,0.58844,0.34725,1.85804,1.50732,2.03699,0.000504723,0.000504723,0.000504723
198,40549.7,0.96438,0.78265,1.23597,0.66698,0.54689,0.56962,0.34403,1.87376,1.5612,2.03545,0.000500007,0.000500007,0.000500007
199,40763.1,0.95437,0.80739,1.22331,0.67477,0.54484,0.58894,0.34249,1.91964,1.51986,2.12127,0.000495291,0.000495291,0.000495291
200,40964.1,0.94475,0.79624,1.22258,0.6544,0.53782,0.58571,0.34057,1.93845,1.5402,2.10085,0.000490576,0.000490576,0.000490576
201,41149,0.94004,0.79667,1.21582,0.75379,0.50692,0.58554,0.34928,1.90166,1.56043,2.08399,0.00048586,0.00048586,0.00048586
202,41341.5,0.93008,0.80445,1.21865,0.69507,0.53935,0.57722,0.34184,1.91533,1.55782,2.0955,0.000481144,0.000481144,0.000481144
203,41543.4,0.94906,0.79297,1.21579,0.68034,0.54656,0.57994,0.35202,1.84945,1.53414,2.04017,0.000476429,0.000476429,0.000476429
204,41731.2,0.95549,0.7795,1.21971,0.69374,0.54152,0.56894,0.35138,1.89181,1.53748,2.06464,0.000471713,0.000471713,0.000471713
205,41934.2,0.91933,0.78238,1.2104,0.68926,0.52888,0.5643,0.34281,1.88863,1.54424,2.07173,0.000466997,0.000466997,0.000466997
206,42115.7,0.95114,0.77578,1.2182,0.7017,0.54183,0.57942,0.35553,1.86959,1.54379,2.02283,0.000462281,0.000462281,0.000462281
207,42343.3,0.94321,0.75804,1.20894,0.67878,0.55101,0.56579,0.34716,1.89933,1.50447,2.09659,0.000457566,0.000457566,0.000457566
208,42544.4,0.9268,0.77067,1.20388,0.6885,0.55981,0.58766,0.35445,1.86275,1.49675,2.04581,0.00045285,0.00045285,0.00045285
209,42759.4,0.9325,0.77333,1.21503,0.75929,0.54096,0.59221,0.35529,1.88315,1.50385,2.06041,0.000448134,0.000448134,0.000448134
210,42966.6,0.91773,0.76111,1.19845,0.73969,0.58531,0.61363,0.36118,1.9102,1.47709,2.08238,0.000443419,0.000443419,0.000443419
211,43162.8,0.91302,0.73502,1.19528,0.70461,0.59947,0.59844,0.36252,1.88307,1.54243,2.03325,0.000438703,0.000438703,0.000438703
212,43341.4,0.92669,0.72907,1.19924,0.70952,0.54157,0.57455,0.3429,1.92744,1.61422,2.09133,0.000433987,0.000433987,0.000433987
213,43545.8,0.92294,0.73371,1.21099,0.72249,0.53293,0.57825,0.34414,1.92371,1.56795,2.097,0.000429272,0.000429272,0.000429272
214,43732.8,0.92812,0.76727,1.20711,0.6988,0.54544,0.56968,0.34563,1.88174,1.49136,2.07496,0.000424556,0.000424556,0.000424556
215,43925.6,0.90136,0.74019,1.17946,0.69223,0.55466,0.5898,0.35427,1.88023,1.50653,2.03507,0.00041984,0.00041984,0.00041984
216,44115.3,0.91805,0.73922,1.19708,0.72706,0.54102,0.59453,0.34365,1.90066,1.52638,2.08288,0.000415124,0.000415124,0.000415124
217,44316.1,0.90762,0.73504,1.19755,0.67299,0.55676,0.58248,0.34473,1.90725,1.52367,2.07456,0.000410409,0.000410409,0.000410409
218,44515.5,0.91133,0.74001,1.1826,0.67746,0.54146,0.57679,0.34814,1.88273,1.51708,2.0841,0.000405693,0.000405693,0.000405693
219,44704.8,0.8884,0.7108,1.18121,0.70268,0.49798,0.57898,0.34461,1.89096,1.50902,2.06403,0.000400977,0.000400977,0.000400977
220,44899.6,0.90116,0.72477,1.18351,0.68268,0.54937,0.58836,0.3622,1.88605,1.555,2.07439,0.000396262,0.000396262,0.000396262
221,45077.5,0.89603,0.72006,1.19465,0.68706,0.54901,0.58437,0.3524,1.91533,1.59928,2.11283,0.000391546,0.000391546,0.000391546
222,45263.8,0.89635,0.72026,1.18269,0.74899,0.53869,0.59049,0.35167,1.89236,1.52055,2.11288,0.00038683,0.00038683,0.00038683
223,45459.4,0.87492,0.71453,1.17787,0.62885,0.58245,0.58667,0.35186,1.91633,1.54687,2.11358,0.000382115,0.000382115,0.000382115
224,45649.7,0.85418,0.67424,1.16993,0.73626,0.55169,0.58176,0.35361,1.89752,1.58466,2.06969,0.000377399,0.000377399,0.000377399
225,45860.4,0.88499,0.69922,1.18218,0.73855,0.56349,0.59286,0.35202,1.92044,1.53531,2.08863,0.000372683,0.000372683,0.000372683
226,46040.4,0.88379,0.71174,1.1802,0.73344,0.53029,0.57213,0.34118,1.92374,1.59455,2.10703,0.000367967,0.000367967,0.000367967
227,46226.5,0.87777,0.69469,1.17487,0.72248,0.52738,0.57688,0.33954,1.89675,1.65798,2.09333,0.000363252,0.000363252,0.000363252
228,46420.6,0.87341,0.71681,1.17697,0.72882,0.51374,0.57364,0.34291,1.90566,1.53735,2.10223,0.000358536,0.000358536,0.000358536
229,46616,0.8676,0.70241,1.16168,0.74758,0.54302,0.59129,0.35348,1.90732,1.58809,2.1256,0.00035382,0.00035382,0.00035382
230,46789,0.89801,0.73759,1.18491,0.72098,0.54965,0.59107,0.3545,1.87275,1.57273,2.08357,0.000349105,0.000349105,0.000349105
231,47002.6,0.85692,0.69127,1.14434,0.73524,0.56721,0.59338,0.34296,1.94094,1.54448,2.16234,0.000344389,0.000344389,0.000344389
232,47269.8,0.86183,0.69445,1.16985,0.67486,0.55853,0.57815,0.35305,1.89526,1.56738,2.10761,0.000339673,0.000339673,0.000339673
233,47477.3,0.86604,0.69549,1.16892,0.7307,0.57322,0.60554,0.36922,1.8352,1.45793,2.05976,0.000334958,0.000334958,0.000334958
234,47661,0.85119,0.69188,1.14935,0.74813,0.53636,0.59412,0.35339,1.84427,1.48883,2.08936,0.000330242,0.000330242,0.000330242
235,47843.2,0.84347,0.66035,1.13928,0.75869,0.5236,0.57342,0.3474,1.88749,1.47603,2.1134,0.000325526,0.000325526,0.000325526
236,48039.5,0.85251,0.68829,1.15608,0.74338,0.56277,0.60208,0.35868,1.89804,1.51552,2.13182,0.00032081,0.00032081,0.00032081
237,48233.1,0.84101,0.66968,1.1491,0.7703,0.54403,0.5942,0.35517,1.89904,1.53631,2.14592,0.000316095,0.000316095,0.000316095
238,48405.7,0.84155,0.66869,1.16157,0.76704,0.5198,0.58253,0.34686,1.92038,1.55692,2.17164,0.000311379,0.000311379,0.000311379
239,48600.2,0.84699,0.69456,1.16487,0.72251,0.52488,0.58067,0.34083,1.90622,1.47805,2.12807,0.000306663,0.000306663,0.000306663
240,48787.3,0.85536,0.68893,1.16533,0.66949,0.55403,0.58588,0.3481,1.90676,1.48897,2.13324,0.000301948,0.000301948,0.000301948
241,48978.8,0.83179,0.67455,1.15096,0.66378,0.60385,0.60941,0.357,1.91486,1.46816,2.16799,0.000297232,0.000297232,0.000297232
242,49173.9,0.82384,0.65961,1.13802,0.71359,0.5504,0.61297,0.3609,1.92924,1.4417,2.2247,0.000292516,0.000292516,0.000292516
243,49379.1,0.80333,0.65243,1.13201,0.78404,0.51759,0.60462,0.36286,1.93058,1.51704,2.16023,0.000287801,0.000287801,0.000287801
244,49569,0.81993,0.64074,1.13602,0.73168,0.55065,0.59536,0.36008,1.91694,1.49612,2.17202,0.000283085,0.000283085,0.000283085
245,49766.1,0.83971,0.68186,1.16037,0.76232,0.52795,0.58864,0.36433,1.88621,1.57104,2.13451,0.000278369,0.000278369,0.000278369
246,49959.1,0.82,0.66896,1.14036,0.69825,0.53634,0.58571,0.35643,1.89417,1.51502,2.14624,0.000273654,0.000273654,0.000273654
247,50158,0.80902,0.6578,1.14196,0.74112,0.52355,0.59245,0.35171,1.9228,1.49808,2.17637,0.000268938,0.000268938,0.000268938
248,50337.2,0.84853,0.65807,1.1524,0.6444,0.58802,0.58758,0.35126,1.9161,1.53266,2.18133,0.000264222,0.000264222,0.000264222
249,50550.7,0.83051,0.66883,1.1484,0.73061,0.54194,0.59728,0.3564,1.88499,1.49678,2.1651,0.000259506,0.000259506,0.000259506
250,50745.3,0.82134,0.65374,1.13265,0.70303,0.5338,0.58797,0.35105,1.88791,1.50237,2.15669,0.000254791,0.000254791,0.000254791
251,50956.3,0.82584,0.66009,1.14152,0.65209,0.57003,0.57628,0.34692,1.88071,1.5205,2.11417,0.000250075,0.000250075,0.000250075
252,51148.8,0.80838,0.63909,1.13375,0.70034,0.54513,0.57244,0.34889,1.9221,1.53396,2.15365,0.000245359,0.000245359,0.000245359
253,51371.3,0.81786,0.65041,1.14196,0.74276,0.53206,0.58248,0.34496,1.91697,1.48756,2.15586,0.000240644,0.000240644,0.000240644
254,51614.2,0.79059,0.62553,1.11725,0.75062,0.5268,0.60217,0.35458,1.88443,1.53001,2.10329,0.000235928,0.000235928,0.000235928
255,51829.3,0.82348,0.67601,1.15058,0.69363,0.55821,0.60471,0.35183,1.93051,1.48338,2.16474,0.000231212,0.000231212,0.000231212
256,52002.9,0.82304,0.66732,1.15045,0.71528,0.51971,0.59625,0.35608,1.93487,1.49023,2.16478,0.000226497,0.000226497,0.000226497
257,52198.4,0.80381,0.64227,1.12928,0.68459,0.5402,0.57136,0.34789,1.9167,1.44653,2.14303,0.000221781,0.000221781,0.000221781
258,52362.5,0.80523,0.6545,1.13291,0.69053,0.52608,0.59218,0.35336,1.94529,1.46118,2.16829,0.000217065,0.000217065,0.000217065
259,52560,0.82441,0.64273,1.13626,0.70329,0.52903,0.60411,0.35483,1.93515,1.53872,2.15164,0.000212349,0.000212349,0.000212349
260,52749.1,0.78773,0.60884,1.12392,0.71445,0.51746,0.57837,0.35547,1.89533,1.55097,2.13437,0.000207634,0.000207634,0.000207634
261,52948.3,0.78735,0.60927,1.12129,0.70756,0.52971,0.58618,0.35574,1.90548,1.51116,2.16886,0.000202918,0.000202918,0.000202918
262,53122.6,0.77132,0.6117,1.11443,0.66781,0.56705,0.59959,0.3535,1.92117,1.50779,2.15655,0.000198202,0.000198202,0.000198202
263,53327.3,0.77068,0.62765,1.11479,0.69622,0.55426,0.61011,0.36353,1.91073,1.49151,2.14843,0.000193487,0.000193487,0.000193487
264,53519.5,0.78841,0.63623,1.1284,0.70154,0.54324,0.60716,0.36247,1.90437,1.4933,2.14061,0.000188771,0.000188771,0.000188771
265,53708.5,0.77247,0.62075,1.11188,0.72625,0.54659,0.61954,0.36261,1.89222,1.48426,2.12306,0.000184055,0.000184055,0.000184055
266,53908.2,0.77182,0.62289,1.11564,0.6577,0.58698,0.61377,0.36158,1.92105,1.55096,2.17844,0.00017934,0.00017934,0.00017934
267,54111.4,0.77834,0.60746,1.11011,0.71475,0.52662,0.59527,0.34975,1.89918,1.58074,2.1364,0.000174624,0.000174624,0.000174624
268,54298.6,0.78862,0.61844,1.12115,0.69673,0.54081,0.5855,0.34414,1.92566,1.58591,2.15693,0.000169908,0.000169908,0.000169908
269,54502.6,0.77686,0.62924,1.11464,0.71678,0.55179,0.59764,0.35607,1.93486,1.55325,2.18188,0.000165192,0.000165192,0.000165192
270,54682.2,0.79007,0.6261,1.12122,0.7297,0.55256,0.61529,0.35731,1.86551,1.4825,2.11981,0.000160477,0.000160477,0.000160477
271,54872.7,0.76861,0.61089,1.10794,0.74243,0.54966,0.60996,0.35571,1.85992,1.47493,2.10528,0.000155761,0.000155761,0.000155761
272,55061.2,0.76014,0.60989,1.11939,0.72913,0.544,0.6074,0.36265,1.87914,1.50098,2.12095,0.000151045,0.000151045,0.000151045
273,55266,0.77063,0.6145,1.11771,0.72387,0.55995,0.60191,0.3583,1.89445,1.55717,2.1319,0.00014633,0.00014633,0.00014633
274,55455,0.78189,0.60134,1.12019,0.73104,0.5547,0.59467,0.35832,1.89429,1.52545,2.15079,0.000141614,0.000141614,0.000141614
275,55664.5,0.74365,0.59619,1.09311,0.70443,0.55868,0.59545,0.36094,1.86979,1.52083,2.13359,0.000136898,0.000136898,0.000136898
276,55867,0.74403,0.59212,1.09055,0.74219,0.54221,0.59938,0.36055,1.87053,1.50554,2.12942,0.000132183,0.000132183,0.000132183
277,56072.9,0.75207,0.58346,1.10128,0.77897,0.52738,0.59381,0.3522,1.88549,1.50387,2.15017,0.000127467,0.000127467,0.000127467
278,56254.2,0.76066,0.60184,1.10368,0.7533,0.54363,0.57643,0.34364,1.89643,1.53844,2.14792,0.000122751,0.000122751,0.000122751
279,56458.5,0.76302,0.60152,1.11484,0.75113,0.52008,0.59454,0.35315,1.91355,1.56663,2.17233,0.000118035,0.000118035,0.000118035
280,56632.3,0.76307,0.61615,1.10823,0.68831,0.54278,0.58847,0.35134,1.9168,1.54991,2.16339,0.00011332,0.00011332,0.00011332
281,56836.9,0.74442,0.58289,1.09688,0.73089,0.51374,0.58578,0.35315,1.90858,1.51419,2.1812,0.000108604,0.000108604,0.000108604
282,57002.6,0.75048,0.5906,1.10904,0.7381,0.51147,0.58787,0.35887,1.89738,1.53843,2.17685,0.000103888,0.000103888,0.000103888
283,57201,0.73669,0.58522,1.08794,0.70804,0.52517,0.59373,0.35617,1.91176,1.58636,2.19303,9.91726e-05,9.91726e-05,9.91726e-05
284,57395.4,0.75152,0.60105,1.09951,0.74728,0.52281,0.59778,0.35359,1.89321,1.54552,2.17418,9.44569e-05,9.44569e-05,9.44569e-05
285,57581.7,0.73002,0.58385,1.091,0.73448,0.52869,0.59411,0.35497,1.90879,1.55615,2.18762,8.97412e-05,8.97412e-05,8.97412e-05
286,57776.7,0.74328,0.59572,1.11442,0.77053,0.52653,0.60336,0.35499,1.9247,1.54671,2.20933,8.50255e-05,8.50255e-05,8.50255e-05
287,57954.7,0.74607,0.58486,1.09824,0.75253,0.51504,0.58804,0.35639,1.94943,1.53889,2.23503,8.03098e-05,8.03098e-05,8.03098e-05
288,58146.5,0.74725,0.59144,1.10969,0.72135,0.53377,0.60218,0.36138,1.91517,1.52448,2.18858,7.55941e-05,7.55941e-05,7.55941e-05
289,58357.1,0.71792,0.5783,1.09242,0.72462,0.53838,0.58984,0.35324,1.93939,1.52326,2.22151,7.08784e-05,7.08784e-05,7.08784e-05
290,58552.2,0.72789,0.58388,1.08624,0.71281,0.53542,0.59355,0.35473,1.9254,1.51232,2.21236,6.61627e-05,6.61627e-05,6.61627e-05
291,58777.2,0.72282,0.50604,1.10083,0.68439,0.54104,0.58793,0.3564,1.92967,1.50743,2.23342,6.1447e-05,6.1447e-05,6.1447e-05
292,58983.8,0.70335,0.49323,1.07187,0.67626,0.52184,0.57716,0.35117,1.92014,1.52747,2.22538,5.67313e-05,5.67313e-05,5.67313e-05
293,59199,0.68723,0.47392,1.06135,0.68251,0.534,0.59243,0.35737,1.91836,1.51755,2.23192,5.20156e-05,5.20156e-05,5.20156e-05
